movieId,userId,gender,age,occupation,rating,title,genres,poster_path
1954,1088,F,1,10,3,Rocky (1976),Action|Drama,https://image.tmdb.org/t/p/w500/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg
1959,1088,F,1,10,4,Out of Africa (1985),Drama|Romance,https://image.tmdb.org/t/p/w500/3eLAm1kuVD5QZCOydbiu7j6GAbw.jpg
34,1088,F,1,10,4,Babe (1995),Children's|Comedy|Drama,https://image.tmdb.org/t/p/w500/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg
1035,1088,F,1,10,4,"Sound of Music, The (1965)",Musical,https://image.tmdb.org/t/p/w500/5qQTu2iGTiQ2UvyGp0beQAZ2rKx.jpg
509,1088,F,1,10,5,"Piano, The (1993)",Drama|Romance,https://image.tmdb.org/t/p/w500/gNHKYQnP1RnqEhkivHJzBPb4MOP.jpg
3721,1088,F,1,10,1,Trixie (1999),Comedy,https://image.tmdb.org/t/p/w500/fWNoZeG9GYj1uCBWIAlE5BRL7ad.jpg
514,1088,F,1,10,4,"Ref, The (1994)",Comedy,https://image.tmdb.org/t/p/w500/bxMjOeECQxHPf6QvkBChdxaOxVh.jpg
50,1088,F,1,10,5,"Usual Suspects, The (1995)",Crime|Thriller,https://image.tmdb.org/t/p/w500/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg
524,1088,F,1,10,3,Rudy (1993),Drama,https://image.tmdb.org/t/p/w500/fAbfTCRpjHe2rprXBly55KL1dL9.jpg
381,1088,F,1,10,4,When a Man Loves a Woman (1994),Drama,https://image.tmdb.org/t/p/w500/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
529,1088,F,1,10,4,Searching for Bobby Fischer (1993),Drama,https://image.tmdb.org/t/p/w500/oAJpHkMpfXiFY9F3HocIz9fhHLc.jpg
2940,1088,F,1,10,3,Gilda (1946),Film-Noir,https://image.tmdb.org/t/p/w500/46eKPjoWEyNBAQKDoXEcDFBcaUw.jpg
2942,1088,F,1,10,2,Flashdance (1983),Drama|Romance,https://image.tmdb.org/t/p/w500/mdtsA4tIk54857BuIBxnfECbNSZ.jpg
393,1088,F,1,10,1,Street Fighter (1994),Action,https://image.tmdb.org/t/p/w500/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg
539,1088,F,1,10,4,Sleepless in Seattle (1993),Comedy|Romance,https://image.tmdb.org/t/p/w500/iLWsLVrfkFvOXOG9PbUAYg7AK3E.jpg
2959,1088,F,1,10,4,Fight Club (1999),Drama,https://image.tmdb.org/t/p/w500/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg
2971,1088,F,1,10,2,All That Jazz (1979),Musical,https://image.tmdb.org/t/p/w500/egrZJPM0QCbUOEaWRVfnXdfURV9.jpg
1240,1088,F,1,10,3,"Terminator, The (1984)",Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/qvktm0BHcnmDpul4Hz01GIazWPr.jpg
1278,1089,M,35,6,4,Young Frankenstein (1974),Comedy|Horror,https://image.tmdb.org/t/p/w500/tQJAWbIjvvqVKLLbIZHtwGw2HTf.jpg
1356,1089,M,35,6,4,Star Trek,First Contact (1996),https://image.tmdb.org/t/p/w500/lV5OpzAss1z06YNagOVap1I35mH.jpg
1358,1089,M,35,6,4,Sling Blade (1996),Drama|Thriller,https://image.tmdb.org/t/p/w500/ivBIBd1LNaozcmytZUyE1yIXZms.jpg
1250,1090,M,25,7,3,"Bridge on the River Kwai, The (1957)",Drama|War,https://image.tmdb.org/t/p/w500/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg
2268,1090,M,25,7,4,"Few Good Men, A (1992)",Crime|Drama,https://image.tmdb.org/t/p/w500/rLOk4z9zL1tTukIYV56P94aZXKk.jpg
1573,1090,M,25,7,4,Face/Off (1997),Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/vVhBfiBMHFbe3y9cY677IyncSq4.jpg
1584,1090,M,25,7,4,Contact (1997),Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/a3SFfTwR7j2WHsBTEoYmkxHrkDB.jpg
2762,1090,M,25,7,5,"Sixth Sense, The (1999)",Thriller,https://image.tmdb.org/t/p/w500/4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg
780,1092,F,18,4,5,Independence Day (ID4) (1996),Action|Sci-Fi|War,Poster not found
829,1092,F,18,4,1,Joe's Apartment (1996),Comedy|Musical,https://image.tmdb.org/t/p/w500/jITEDqVp2SonHCeC77dI5JaWD1t.jpg
3300,1092,F,18,4,5,Pitch Black (2000),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/oulNpuqYV6bseMbq2ynQ5F8hwtx.jpg
1569,1092,F,18,4,3,My Best Friend's Wedding (1997),Comedy|Romance,https://image.tmdb.org/t/p/w500/cGeT2u8jCWhIVIB5eZUExbgSoPr.jpg
3578,1092,F,18,4,5,Gladiator (2000),Action|Drama,https://image.tmdb.org/t/p/w500/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg
2534,1093,M,50,14,1,Avalanche (1978),Action,https://image.tmdb.org/t/p/w500/jxvjumLMl79Y3avI09kxtcbri9u.jpg
783,1094,F,18,0,4,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,https://image.tmdb.org/t/p/w500/ds4pCq0GOEarBHI35bYSN2PC0KQ.jpg
2890,1094,F,18,0,4,Three Kings (1999),Drama|War,https://image.tmdb.org/t/p/w500/fClJQW8xn8wHOFqoA4jUn0PZh1f.jpg
3174,1094,F,18,0,3,Man on the Moon (1999),Comedy|Drama,https://image.tmdb.org/t/p/w500/msOZS07xRIFnapwp3fprGbKEAfT.jpg
2762,1094,F,18,0,5,"Sixth Sense, The (1999)",Thriller,https://image.tmdb.org/t/p/w500/4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg
1961,1094,F,18,0,4,Rain Man (1988),Drama,https://image.tmdb.org/t/p/w500/iTNHwO896WKkaoPtpMMS74d8VNi.jpg
1036,1094,F,18,0,3,Die Hard (1988),Action|Thriller,https://image.tmdb.org/t/p/w500/2rto4EhQrUsJoGGgWcwiRv6hB3H.jpg
2005,1094,F,18,0,4,"Goonies, The (1985)",Adventure|Children's|Fantasy,https://image.tmdb.org/t/p/w500/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg
1222,1094,F,18,0,4,Full Metal Jacket (1987),Action|Drama|War,https://image.tmdb.org/t/p/w500/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg
2997,1096,M,1,10,5,Being John Malkovich (1999),Comedy,https://image.tmdb.org/t/p/w500/vKVUsumbCzK5Kn3aDpKM4EizKCA.jpg
2424,1096,M,1,10,3,You've Got Mail (1998),Comedy|Romance,https://image.tmdb.org/t/p/w500/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg
3253,1096,M,1,10,3,Wayne's World (1992),Comedy,https://image.tmdb.org/t/p/w500/nhQtlLVl2z5ywu2uDnXjVqi08On.jpg
300,1096,M,1,10,4,Quiz Show (1994),Drama,https://image.tmdb.org/t/p/w500/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg
1261,1097,M,18,17,4,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,https://image.tmdb.org/t/p/w500/4zqCKJVHUolGs6C5AZwAZqLWixW.jpg
733,1097,M,18,17,5,"Rock, The (1996)",Action|Adventure|Thriller,https://image.tmdb.org/t/p/w500/eO7TatOvFQbRvdKbAEjKu7Tl7M4.jpg
3616,1097,M,18,17,2,Loser (2000),Comedy|Romance,https://image.tmdb.org/t/p/w500/3PGPR5rm6Ee0YJ70noZOpIYi97K.jpg
440,1097,M,18,17,4,Dave (1993),Comedy|Romance,https://image.tmdb.org/t/p/w500/hsyPTPoFDhUw5aGcj7dxAx3i1Qp.jpg
1717,1097,M,18,17,3,Scream 2 (1997),Horror|Thriller,https://image.tmdb.org/t/p/w500/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg
1252,1099,M,25,17,5,Chinatown (1974),Film-Noir|Mystery|Thriller,https://image.tmdb.org/t/p/w500/1Wi1dgGRDmSETi4fZGWhRhQDSRj.jpg
1294,1099,M,25,17,5,M*A*S*H (1970),Comedy|War,https://image.tmdb.org/t/p/w500/vm4497JiQoQC45FVWNg25fqzeN7.jpg
1391,1099,M,25,17,4,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,https://image.tmdb.org/t/p/w500/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg
3160,1099,M,25,17,5,Magnolia (1999),Drama,https://image.tmdb.org/t/p/w500/uq2u8HgtLFJkjNq2kHb2jvipIPT.jpg
1945,1099,M,25,17,5,On the Waterfront (1954),Crime|Drama,https://image.tmdb.org/t/p/w500/fKjLZy9W8VxMOp5OoyWojmLVCQw.jpg
1409,1100,M,25,0,1,Michael (1996),Comedy|Romance,https://image.tmdb.org/t/p/w500/88PdFuBXAH9DtqpLigL3bPfOleg.jpg
1265,1100,M,25,0,4,Groundhog Day (1993),Comedy|Romance,https://image.tmdb.org/t/p/w500/h1ZEBoi0waPwtAPU1cnSZifdqZh.jpg
2259,1100,M,25,0,1,Blame It on Rio (1984),Comedy|Romance,https://image.tmdb.org/t/p/w500/yzNtmqL6HUFC7FZl9DnGmhnCQUL.jpg
2413,1100,M,25,0,3,Clue (1985),Comedy|Mystery,https://image.tmdb.org/t/p/w500/aRxbYOYHS8T73nzR8hsLousoplR.jpg
1848,1100,M,25,0,2,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/kgaocWyuxihDe5aNqok6fORIHnY.jpg
237,1100,M,25,0,1,Forget Paris (1995),Comedy|Romance,https://image.tmdb.org/t/p/w500/c2RwGHqWwvh7nmRKpdIyYUWMEvP.jpg
1855,1100,M,25,0,1,Krippendorf's Tribe (1998),Comedy,https://image.tmdb.org/t/p/w500/sO7JLE22pL17vuFGY7ZPpZyHWC.jpg
2805,1100,M,25,0,1,Mickey Blue Eyes (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/gEnKsStQ27P0KCCIGtkYwvFQ0RX.jpg
437,1100,M,25,0,1,Cops and Robbersons (1994),Comedy,https://image.tmdb.org/t/p/w500/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
449,1100,M,25,0,4,Fear of a Black Hat (1993),Comedy,https://image.tmdb.org/t/p/w500/jiJp7B74GBKJK8yCqLjMaFu24nJ.jpg
2148,1100,M,25,0,1,House (1986),Comedy|Horror,https://image.tmdb.org/t/p/w500/6yK9hmS641NMwRkR1wWAALWI34t.jpg
1359,1100,M,25,0,1,Jingle All the Way (1996),Adventure|Children's|Comedy,https://image.tmdb.org/t/p/w500/lHLOUt0ZIQLC5asHdIQBoTUvaEp.jpg
2301,1100,M,25,0,1,History of the World,Part I (1981),https://image.tmdb.org/t/p/w500/6iAl78qZHT65erPXr2YW6Y54wlY.jpg
1550,1100,M,25,0,1,Trial and Error (1997),Comedy|Romance,https://image.tmdb.org/t/p/w500/menUTMx04eYe8EYKhJnGYA4gK6Q.jpg
2387,1100,M,25,0,4,Very Bad Things (1998),Comedy|Crime,https://image.tmdb.org/t/p/w500/rYmyRxF5e9fBdgcQScKu0CUtMy5.jpg
1907,1100,M,25,0,1,Mulan (1998),Animation|Children's,https://image.tmdb.org/t/p/w500/5TYgKxYhnhRNNwqnRAKHkgfqi2G.jpg
2567,1100,M,25,0,1,EDtv (1999),Comedy,https://image.tmdb.org/t/p/w500/xnnjoMONNamGU6ZX6acbcxyOKv1.jpg
2716,1100,M,25,0,3,Ghostbusters (1984),Comedy|Horror,https://image.tmdb.org/t/p/w500/e1J2oNzSBdou01sUvriVuoYp0pJ.jpg
1007,1100,M,25,0,1,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,https://image.tmdb.org/t/p/w500/7dSxjWkaqBFkMJuuoX6XalZ6Hzd.jpg
342,1100,M,25,0,4,Muriel's Wedding (1994),Comedy|Romance,https://image.tmdb.org/t/p/w500/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
1021,1100,M,25,0,1,Angels in the Outfield (1994),Children's|Comedy,https://image.tmdb.org/t/p/w500/7WRt6l7tiXVPG9zLco1rwy5Ffw9.jpg
367,1100,M,25,0,1,"Mask, The (1994)",Comedy|Crime|Fantasy,https://image.tmdb.org/t/p/w500/xbbXp9px4o8Oe7IbGd0yIbla8mZ.jpg
2000,1100,M,25,0,3,Lethal Weapon (1987),Action|Comedy|Crime|Drama,https://image.tmdb.org/t/p/w500/cRm7ro9tfiHagQb8i3wO4F1CiuB.jpg
3745,1100,M,25,0,2,Titan A.E. (2000),Adventure|Animation|Sci-Fi,https://image.tmdb.org/t/p/w500/el2iHk3LTJWfEnwrvcRkvWY501G.jpg
2040,1100,M,25,0,1,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,https://image.tmdb.org/t/p/w500/vXfUKvAHTIifAU7IP17kl1ZBGh6.jpg
1243,1100,M,25,0,4,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,https://image.tmdb.org/t/p/w500/6RI9sYpRxIdqlmsF6kBOiF7Bxug.jpg
1262,1101,M,35,1,4,"Great Escape, The (1963)",Adventure|War,https://image.tmdb.org/t/p/w500/gBH4H8UMFxl139HaLz6lRuvsel8.jpg
2232,1101,M,35,1,4,Cube (1997),Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/3uTnw1XahydeVkwFzY5xq5aFUh7.jpg
1294,1101,M,35,1,5,M*A*S*H (1970),Comedy|War,https://image.tmdb.org/t/p/w500/vm4497JiQoQC45FVWNg25fqzeN7.jpg
3040,1101,M,35,1,4,Meatballs (1979),Comedy,https://image.tmdb.org/t/p/w500/9YA2erSNcca9NWd0xePC9ArFWnx.jpg
3052,1101,M,35,1,4,Dogma (1999),Comedy,https://image.tmdb.org/t/p/w500/oxhHl2YokTqcP44QK5tiTgjgLgk.jpg
3210,1101,M,35,1,4,Fast Times at Ridgemont High (1982),Comedy,https://image.tmdb.org/t/p/w500/s1DA8H7qwoOcAEhow2rCzuQtpuO.jpg
2422,1101,M,35,1,2,"Karate Kid III, The (1989)",Action|Adventure|Drama,https://image.tmdb.org/t/p/w500/zE58VthFwD9vKy1vEDnSYR6loqm.jpg
1485,1101,M,35,1,3,Liar Liar (1997),Comedy,https://image.tmdb.org/t/p/w500/p1habYSdC7oD3WygQ5lynU5G5rV.jpg
3098,1101,M,35,1,5,"Natural, The (1984)",Drama,https://image.tmdb.org/t/p/w500/fwn1gYeOkS1XHKVFdNorKSIpix8.jpg
2473,1101,M,35,1,1,Soul Man (1986),Comedy,https://image.tmdb.org/t/p/w500/tYwLh0wQ2Ggk4tRIbkEY3nkSiHA.jpg
2628,1101,M,35,1,4,Star Wars,Episode I - The Phantom Menace (1999),https://image.tmdb.org/t/p/w500/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg
2644,1101,M,35,1,4,Dracula (1931),Horror,https://image.tmdb.org/t/p/w500/3jqKJPtcDAN2p1851KODeLlVLAE.jpg
3479,1101,M,35,1,1,Ladyhawke (1985),Adventure|Fantasy|Romance,https://image.tmdb.org/t/p/w500/d2uU9KfCCLuJ0q5CKcaloA3X2k1.jpg
266,1101,M,35,1,4,Legends of the Fall (1994),Drama|Romance|War|Western,https://image.tmdb.org/t/p/w500/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg
440,1101,M,35,1,4,Dave (1993),Comedy|Romance,https://image.tmdb.org/t/p/w500/hsyPTPoFDhUw5aGcj7dxAx3i1Qp.jpg
3699,1101,M,35,1,2,Starman (1984),Adventure|Drama|Romance|Sci-Fi,https://image.tmdb.org/t/p/w500/cgDeFWkYi6e9FT5RiQPCbQ9HlXZ.jpg
648,1101,M,35,1,3,Mission,Impossible (1996),https://image.tmdb.org/t/p/w500/aE9WqOApdRYsowsGE0118dyA4c9.jpg
2123,1101,M,35,1,1,All Dogs Go to Heaven (1989),Animation|Children's,https://image.tmdb.org/t/p/w500/nmWh1NglDinfkHD9zCNqGWyhl7Q.jpg
3879,1101,M,35,1,3,"Art of War, The (2000)",Action,https://image.tmdb.org/t/p/w500/7K9Nh9ACZfSTn7ngMMAFELiyUr6.jpg
1356,1101,M,35,1,4,Star Trek,First Contact (1996),https://image.tmdb.org/t/p/w500/lV5OpzAss1z06YNagOVap1I35mH.jpg
2174,1101,M,35,1,4,Beetlejuice (1988),Comedy|Fantasy,https://image.tmdb.org/t/p/w500/kKgQzkUCnQmeTPkyIwHly2t6ZFI.jpg
1389,1101,M,35,1,1,Jaws 3-D (1983),Action|Horror,https://image.tmdb.org/t/p/w500/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg
2352,1101,M,35,1,5,"Big Chill, The (1983)",Comedy|Drama,https://image.tmdb.org/t/p/w500/rU8kjMEL5Mn0EWm3gOShPHBEZ4l.jpg
1721,1101,M,35,1,1,Titanic (1997),Drama|Romance,https://image.tmdb.org/t/p/w500/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg
32,1101,M,35,1,5,Twelve Monkeys (1995),Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg
2916,1101,M,35,1,4,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg
2004,1101,M,35,1,1,Gremlins 2,The New Batch (1990),https://image.tmdb.org/t/p/w500/gDSfs0hqAQVJ9jIHbX3AJ3StTVG.jpg
1206,1101,M,35,1,5,"Clockwork Orange, A (1971)",Sci-Fi,https://image.tmdb.org/t/p/w500/4sHeTAp65WrSSuc05nRBKddhBxO.jpg
3756,1101,M,35,1,3,"Golden Bowl, The (2000)",Drama,https://image.tmdb.org/t/p/w500/xgUcUWu7lirlZbMPz21qo8RhK57.jpg
2021,1101,M,35,1,3,Dune (1984),Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500/1pdfLvkbY9ohJlCjQH2CZjjYVvJ.jpg
1231,1101,M,35,1,1,"Right Stuff, The (1983)",Drama,https://image.tmdb.org/t/p/w500/btqTjNRxecYgQ1FGfVlLqSSNjz.jpg
1096,1101,M,35,1,1,Sophie's Choice (1982),Drama,https://image.tmdb.org/t/p/w500/rZDPbPTFwuKgr5b9jixGFNYkGYt.jpg
923,1102,M,18,1,1,Citizen Kane (1941),Drama,https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
233,1102,M,18,1,5,Exotica (1994),Drama,https://image.tmdb.org/t/p/w500/y6us5CnG3JeCt5zVf0qOJZhzNUs.jpg
2020,1102,M,18,1,4,Dangerous Liaisons (1988),Drama|Romance,https://image.tmdb.org/t/p/w500/opTwqTgREzvP67ERVrqt0ApXbeV.jpg
2028,1102,M,18,1,1,Saving Private Ryan (1998),Action|Drama|War,https://image.tmdb.org/t/p/w500/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg
1333,1103,F,45,7,5,"Birds, The (1963)",Horror,https://image.tmdb.org/t/p/w500/cqcBmUvip0CWiYIKaPyBbvBEnac.jpg
1393,1103,F,45,7,5,Jerry Maguire (1996),Drama|Romance,https://image.tmdb.org/t/p/w500/lABvGN7fDk5ifnwZoxij6G96t2w.jpg
339,1103,F,45,7,3,While You Were Sleeping (1995),Comedy|Romance,https://image.tmdb.org/t/p/w500/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg
593,1104,M,35,11,5,"Silence of the Lambs, The (1991)",Drama|Thriller,https://image.tmdb.org/t/p/w500/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg
265,1104,M,35,11,5,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,https://image.tmdb.org/t/p/w500/itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg
1392,1104,M,35,11,4,Citizen Ruth (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500/hMGWyETjqWpfud4Cmeva6qfVogZ.jpg
3713,1104,M,35,11,3,"Long Walk Home, The (1990)",Drama,https://image.tmdb.org/t/p/w500/7T2oVjLHHIDY6FQH9e04oOgPWQa.jpg
2428,1105,M,35,6,2,"Faculty, The (1998)",Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/5XetJwmAiDC0EtH23NIXaqFn3Wl.jpg
968,1105,M,35,6,5,Night of the Living Dead (1968),Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/oZwmgcATMp0CqiaMIWkIGXaFAnf.jpg
608,1105,M,35,6,5,Fargo (1996),Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg
1500,1105,M,35,6,4,Grosse Pointe Blank (1997),Comedy|Crime,https://image.tmdb.org/t/p/w500/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg
2571,1105,M,35,6,2,"Matrix, The (1999)",Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg
318,1105,M,35,6,5,"Shawshank Redemption, The (1994)",Drama,https://image.tmdb.org/t/p/w500/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg
3735,1105,M,35,6,4,Serpico (1973),Crime|Drama,https://image.tmdb.org/t/p/w500/pRagfd10PPWryFRSzLPIivfAXHJ.jpg
2009,1105,M,35,6,4,Soylent Green (1973),Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/tIQVty3lbBzwuLemEDQic1Axfbd.jpg
480,1106,M,18,4,5,Jurassic Park (1993),Action|Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg
1376,1106,M,18,4,3,Star Trek IV,The Voyage Home (1986),https://image.tmdb.org/t/p/w500/xY5TzGXJOB3L9rhZ1MbbPyVlW5J.jpg
1641,1107,F,50,1,4,"Full Monty, The (1997)",Comedy,https://image.tmdb.org/t/p/w500/xkMiZv2FPrhIAtxvEcN1jAbkHRY.jpg
708,1107,F,50,1,4,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,https://image.tmdb.org/t/p/w500/5V10mg1rAbwWYNF6IjnEYokIR8f.jpg
3911,1108,M,56,1,5,Best in Show (2000),Comedy,https://image.tmdb.org/t/p/w500/kVNaXzoX64YwLC99o4gXyKPnplS.jpg
2093,1109,M,18,10,3,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500/15OvRH9eYDsMtkUvJ6GUUaPX5Zn.jpg
2421,1109,M,18,10,3,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,https://image.tmdb.org/t/p/w500/k0OwgRR6PNu7h3SiqpCbRdZWNaG.jpg
969,1109,M,18,10,2,"African Queen, The (1951)",Action|Adventure|Romance|War,https://image.tmdb.org/t/p/w500/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg
3699,1109,M,18,10,1,Starman (1984),Adventure|Drama|Romance|Sci-Fi,https://image.tmdb.org/t/p/w500/cgDeFWkYi6e9FT5RiQPCbQ9HlXZ.jpg
3174,1109,M,18,10,5,Man on the Moon (1999),Comedy|Drama,https://image.tmdb.org/t/p/w500/msOZS07xRIFnapwp3fprGbKEAfT.jpg
337,1109,M,18,10,5,What's Eating Gilbert Grape (1993),Drama,https://image.tmdb.org/t/p/w500/8FxWgsfDNosewo7H65oE4QkOb7g.jpg
1012,1109,M,18,10,4,Old Yeller (1957),Children's|Drama,https://image.tmdb.org/t/p/w500/Xe7AB0ffhGPSdBZ4qJ9AKJfllL.jpg
1982,1109,M,18,10,4,Halloween (1978),Horror,https://image.tmdb.org/t/p/w500/t2gpwYUF5xZUOiJKKg23ydpmjKk.jpg
1985,1109,M,18,10,2,Halloween 4,The Return of Michael Myers (1988),https://image.tmdb.org/t/p/w500/t2gpwYUF5xZUOiJKKg23ydpmjKk.jpg
2793,1109,M,18,10,3,"American Werewolf in Paris, An (1997)",Comedy|Horror,https://image.tmdb.org/t/p/w500/1NUOprbP7LLfKPArLJY7wziUiHT.jpg
3793,1110,F,56,6,5,X-Men (2000),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg
3623,1110,F,56,6,5,Mission,Impossible 2 (2000),https://image.tmdb.org/t/p/w500/aE9WqOApdRYsowsGE0118dyA4c9.jpg
2396,1110,F,56,6,5,Shakespeare in Love (1998),Comedy|Romance,https://image.tmdb.org/t/p/w500/xeRom2aQmB7aVp3ft5O7UcRI2AO.jpg
3578,1110,F,56,6,4,Gladiator (2000),Action|Drama,https://image.tmdb.org/t/p/w500/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg
1942,1111,F,50,16,4,All the King's Men (1949),Drama,https://image.tmdb.org/t/p/w500/j7vfi9M0GwOvn5bywzheF7oQ7w.jpg
724,1112,M,18,6,4,"Craft, The (1996)",Drama|Horror,https://image.tmdb.org/t/p/w500/8bW2RdRkloYtEPhbQZN4wcdmJP4.jpg
3943,1112,M,18,6,4,Bamboozled (2000),Comedy,https://image.tmdb.org/t/p/w500/oAg1mUUxdWJNLa6t1gctbQhXHVN.jpg
1274,1112,M,18,6,4,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg
2085,1112,M,18,6,5,101 Dalmatians (1961),Animation|Children's,https://image.tmdb.org/t/p/w500/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg
914,1112,M,18,6,5,My Fair Lady (1964),Musical|Romance,https://image.tmdb.org/t/p/w500/bTXVc29lGSNclf94VIZ49W4gGKl.jpg
1625,1112,M,18,6,5,"Game, The (1997)",Mystery|Thriller,https://image.tmdb.org/t/p/w500/kffT53riEkORfenIPQl6piOyZQ1.jpg
2447,1112,M,18,6,4,Varsity Blues (1999),Comedy|Drama,https://image.tmdb.org/t/p/w500/pc0h46SD8ONe1yE8TkFyXdgfYDT.jpg
2485,1112,M,18,6,3,She's All That (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/a0pepZNFCjggc7Na9gEwbTI1f46.jpg
2641,1112,M,18,6,3,Superman II (1980),Action|Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/3xk5cno9BHcnwc97XO9k21aI1Zi.jpg
2671,1112,M,18,6,3,Notting Hill (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/hHRIf2XHeQMbyRb3HUx19SF5Ujw.jpg
3483,1112,M,18,6,2,"Road to El Dorado, The (2000)",Animation|Children's,https://image.tmdb.org/t/p/w500/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg
2687,1112,M,18,6,5,Tarzan (1999),Animation|Children's,https://image.tmdb.org/t/p/w500/bTvHlcqiOjGa3lFtbrTLTM3zasY.jpg
1885,1112,M,18,6,4,"Opposite of Sex, The (1998)",Comedy|Drama,https://image.tmdb.org/t/p/w500/xpILzxKHywYngftBC8AmvsqUfBj.jpg
2689,1112,M,18,6,3,Get Bruce (1999),Documentary,https://image.tmdb.org/t/p/w500/mGyky7QdSWjW6zRbH1oXxu2y09X.jpg
436,1112,M,18,6,2,Color of Night (1994),Drama|Thriller,https://image.tmdb.org/t/p/w500/584MXUHljFOvhHVc9oXtHuq12U8.jpg
3809,1112,M,18,6,3,What About Bob? (1991),Comedy,https://image.tmdb.org/t/p/w500/q2FCvI3kkumL00uHaTo5PHF5Af.jpg
3826,1112,M,18,6,3,Hollow Man (2000),Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/sd3qUIv5uoP2oTbqv66CzXSPjKG.jpg
480,1112,M,18,6,4,Jurassic Park (1993),Action|Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg
